smiles,orig_smiles,steps,orig_index,is_solved,pipeline_status,syba_score,syba,sa,sc
CCC1C=C(C)CC(C)CC(OC)C2OC(O)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C)=CC3CCC(Cl)C(OC)C3)C(C)C(O)CC1=O)C(C)CC2OC,CCC1/C=C(\C)CC(C)CC(OC)C2OC(O)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C)=CC3CCC(Cl)C(OC)C3)C(C)C(O)CC1=O)C(C)CC2OC,2,969,False,warn,-85.98476958800843,-85.98476958800843,6.901349917617587,4.873369750017232
CN1CCCC(CC2c3ccccc3Sc3ccccc32)C1,CN1CCCC(CC2c3ccccc3Sc3ccccc32)C1,12,971,False,warn,12.519198837378353,12.519198837378351,2.9538098600587777,3.906017458477282
O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,4,972,True,warn,127.59703296677844,127.59703296677844,2.4763029972544217,3.6874413026324167
CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,3,973,True,warn,104.69057990814429,104.69057990814427,2.855510979862533,3.873058011066423
COc1ccc(C2Sc3ccccc3N(CCN(C)C)C(=O)C2OC(C)=O)cc1,COc1ccc(C2Sc3ccccc3N(CCN(C)C)C(=O)C2OC(C)=O)cc1,5,974,False,warn,41.16005864551495,41.16005864551495,3.1424704195091344,3.8161986226787175
COc1cc2nc(N(C)CCCNC(=O)C3CCCO3)nc(N)c2cc1OC,COc1cc2nc(N(C)CCCNC(=O)C3CCCO3)nc(N)c2cc1OC,11,975,False,warn,103.73367416119449,103.73367416119449,2.9957624169452153,4.322539387052172
CC(=O)OC1(C(C)=O)CCC2C3C=C(C)C4=CC(=O)CCC4(C)C3CCC21C,CC(=O)OC1(C(C)=O)CCC2C3C=C(C)C4=CC(=O)CCC4(C)C3CCC21C,13,976,False,warn,-47.47843893163568,-47.47843893163568,4.46161495229374,3.554230897296789
CCC(CO)NC(=O)C1C=C2c3cccc4[nH]cc(c34)CC2N(C)C1,CCC(CO)NC(=O)C1C=C2c3cccc4[nH]cc(c34)CC2N(C)C1,6,977,False,warn,-12.391500579875654,-12.391500579875654,3.8233787214606467,4.1866900366843005
CC(C)(C)c1ccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)cc1,CC(C)(C)c1ccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)cc1,2,978,True,warn,180.08825155239018,180.08825155239018,2.4185450631993692,3.5899757531204393
CC1C(NC(=O)C(=NOC(C)(C)C(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O,CC1C(NC(=O)C(=NOC(C)(C)C(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O,13,979,False,warn,7.623332212357157,7.623332212357157,3.88718449798367,4.22450945707512
CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,12,980,False,warn,28.28429420918637,28.28429420918637,2.89801580660607,2.980744711139713
OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCCN1,OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCCN1,3,981,True,warn,27.53145639797444,27.531456397974438,3.492235517125338,4.283523454428177
CC(O)C(O)C1CNc2nc(N)[nH]c(=O)c2N1,CC(O)C(O)C1CNc2nc(N)[nH]c(=O)c2N1,10,982,False,warn,-13.02901980183476,-13.02901980183476,4.460610850769574,3.7523798405787128
CCC1=CC2CN(C1)Cc1c([nH]c3ccccc13)C(C(=O)OC)(c1cc3c(cc1OC)N(C)C1C(O)(C(=O)OC)C(OC(C)=O)C4(CC)C=CCN5CCC31C54)C2,CCC1=CC2CN(C1)Cc1c([nH]c3ccccc13)C(C(=O)OC)(c1cc3c(cc1OC)N(C)C1C(O)(C(=O)OC)C(OC(C)=O)C4(CC)C=CCN5CCC31C54)C2,2,983,False,warn,-92.07042406649607,-92.07042406649607,6.661317492839077,4.954996396570148
CCCCCOc1ccc(-c2ccc(-c3ccc(C(=O)NC4CC(O)C(O)NC(=O)C5C(O)C(C)CN5C(=O)C(C(C)O)NC(=O)C(C(O)C(O)c5ccc(O)cc5)NC(=O)C5CC(O)CN5C(=O)C(C(C)O)NC4=O)cc3)cc2)cc1,CCCCCOc1ccc(-c2ccc(-c3ccc(C(=O)NC4CC(O)C(O)NC(=O)C5C(O)C(C)CN5C(=O)C(C(C)O)NC(=O)C(C(O)C(O)c5ccc(O)cc5)NC(=O)C5CC(O)CN5C(=O)C(C(C)O)NC4=O)cc3)cc2)cc1,13,984,False,warn,77.56052357734963,77.56052357734963,6.583778262326143,4.999926700332703
Cc1c(F)c(N2CCNC(C)C2)cc2c1c(=O)c(C(=O)O)cn2C1CC1,Cc1c(F)c(N2CCNC(C)C2)cc2c1c(=O)c(C(=O)O)cn2C1CC1,7,986,True,warn,-26.925859216874585,-26.925859216874585,3.2451054747925543,4.624009600981719
CN(C)CCOC(C)(c1ccccc1)c1ccccn1,CN(C)CCOC(C)(c1ccccc1)c1ccccn1,2,987,True,warn,46.76579749949455,46.765797499494546,2.7524148177278,2.7454747878396333
C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21CC,C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21CC,13,988,False,warn,-66.40987823309914,-66.40987823309914,4.551999070981741,3.4274581270373723
NCC(O)c1ccc(O)c(O)c1,NCC(O)c1ccc(O)c(O)c1,1,989,True,warn,16.540784053973486,16.540784053973486,2.675858574634889,2.5346410908648074
Nc1ccn(CC(CO)OCP(=O)(O)O)c(=O)n1,Nc1ccn(CC(CO)OCP(=O)(O)O)c(=O)n1,11,990,False,warn,27.09885881137854,27.09885881137854,3.5238588815266585,4.875918767885892
CN1CCN2c3ncccc3Cc3ccccc3C2C1,CN1CCN2c3ncccc3Cc3ccccc3C2C1,11,991,False,warn,-2.095203191134127,-2.095203191134127,2.8223307307175762,3.927380390120326
CC(C)(C)NCC(O)COc1nsnc1N1CCOCC1,CC(C)(C)NCC(O)COc1nsnc1N1CCOCC1,1,992,True,warn,52.922309345566,52.922309345566,3.1914820238156736,3.344701697690171
CCCCCC(O)CCC1C(O)CC2Cc3c(cccc3OCC(=O)O)CC21,CCCCCC(O)CCC1C(O)CC2Cc3c(cccc3OCC(=O)O)CC21,13,993,False,warn,-12.88237162325854,-12.882371623258539,3.87000469952687,4.6255151140520185
OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1,OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1,3,994,True,warn,67.67875870382393,67.67875870382393,2.6183452446741633,2.752341324704128
O=C1c2cccc3c2C(CCC3)CN1C1CN2CCC1CC2,O=C1c2cccc3c2C(CCC3)CN1C1CN2CCC1CC2,7,995,True,warn,-39.55238622621521,-39.55238622621521,4.068808961972568,3.837742502888644
CC(=O)C1CCC2C3C=CC4=CC(=O)CCC4(C)C3CCC12C,CC(=O)C1CCC2C3C=CC4=CC(=O)CCC4(C)C3CCC12C,12,996,False,warn,-48.07447457316843,-48.07447457316843,4.267860616839728,2.7898734796606632
Cc1cccc(C)c1OCC(C)N,Cc1cccc(C)c1OCC(C)N,1,997,True,warn,35.66725184347513,35.66725184347513,2.409173150598514,2.250568726185311
CC(CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1,CC(CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1,2,998,True,warn,10.694538097616244,10.694538097616245,3.3398946179941706,2.3412760548642275
CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,3,999,True,warn,36.18206278756072,36.18206278756072,2.933617109088516,3.062946215324496
CN1CCCN=C1COC(=O)C(O)(c1ccccc1)C1CCCCC1,CN1CCCN=C1COC(=O)C(O)(c1ccccc1)C1CCCCC1,10,1000,False,warn,45.684831575186905,45.684831575186905,3.167183153249848,3.3270206046081463
CCCCC(=O)OCC(=O)C1(O)Cc2c(O)c3c(c(O)c2C(OC2CC(NC(=O)C(F)(F)F)C(O)C(C)O2)C1)C(=O)c1c(OC)cccc1C3=O,CCCCC(=O)OCC(=O)C1(O)Cc2c(O)c3c(c(O)c2C(OC2CC(NC(=O)C(F)(F)F)C(O)C(C)O2)C1)C(=O)c1c(OC)cccc1C3=O,13,1001,False,warn,110.09244618566127,110.09244618566127,4.769786196636482,4.629138149295499
OC(CCN1CCCC1)(c1ccccc1)C1CCCCC1,OC(CCN1CCCC1)(c1ccccc1)C1CCCCC1,2,1002,True,warn,63.66308253919823,63.66308253919823,2.615207485396194,2.752341324704128
CNCC(O)c1cccc(O)c1,CNCC(O)c1cccc(O)c1,1,1003,True,warn,30.834377787077912,30.834377787077912,2.479920156802722,2.487927650672944
CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,13,1004,False,warn,-44.98799127815508,-44.98799127815508,6.122388497991364,3.7597980156908424
CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,11,1005,True,warn,105.84711199161195,105.84711199161195,2.5667065801569287,3.723504879678408
CCN(CC)C(C)CN1c2ccccc2Sc2ccccc21,CCN(CC)C(C)CN1c2ccccc2Sc2ccccc21,7,1006,True,warn,55.30853739621252,55.30853739621252,2.741457197336885,2.6451069873061206
CCC(=O)OCC(=O)C1(OC(=O)CC)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(O)CC21C,CCC(=O)OCC(=O)C1(OC(=O)CC)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(O)CC21C,10,1008,False,warn,-65.52495905683311,-65.52495905683311,4.785882741089838,3.6785670421897927
CCCC(C)(COC(N)=O)COC(=O)NC(C)C,CCCC(C)(COC(N)=O)COC(=O)NC(C)C,2,1009,True,warn,33.192799218342465,33.192799218342465,3.099203603294252,3.15289888255367
CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,13,1010,False,warn,9.547442182561698,9.547442182561698,3.9460262418397285,2.367762383744126
CC(N)C(O)c1ccccc1,CC(N)C(O)c1ccccc1,1,1011,True,warn,23.99489309919271,23.99489309919271,2.4587866889859935,1.8732475935129684
COC1=CC(=O)CC(C)C12Oc1c(Cl)c(OC)cc(OC)c1C2=O,COC1=CC(=O)CC(C)C12Oc1c(Cl)c(OC)cc(OC)c1C2=O,11,1012,False,warn,-32.05012522836189,-32.05012522836189,4.187037257183939,3.0693886855940575
CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,12,1014,False,warn,47.98981291385945,47.98981291385945,3.1959872745156224,3.7194587700780986
CSCCC(NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)CNC(=O)C(NC(=O)C(Cc1ccc(OS(=O)(=O)O)cc1)NC(=O)C(CC(=O)O)NC(=O)C(CCC(N)=O)NC(=O)C1CCC(=O)N1)C(C)O)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(N)=O,CSCCC(NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)CNC(=O)C(NC(=O)C(Cc1ccc(OS(=O)(=O)O)cc1)NC(=O)C(CC(=O)O)NC(=O)C(CCC(N)=O)NC(=O)C1CCC(=O)N1)C(C)O)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(N)=O,12,1015,False,warn,238.05321565967003,238.05321565967003,6.086890179226995,4.975352664506198
CN(C)CCC(c1ccc(Br)cc1)c1ccccn1,CN(C)CCC(c1ccc(Br)cc1)c1ccccn1,6,1016,True,warn,76.93853236186938,76.93853236186938,2.5396417580336195,3.223237004275093
CCN1CCCC1CNC(=O)c1c(OC)ccc(Br)c1OC,CCN1CCCC1CNC(=O)c1c(OC)ccc(Br)c1OC,5,1017,True,warn,56.11338783463929,56.11338783463929,2.7516198707290656,3.502052922922195
CC(=CC(=O)OCCCCCCCCC(=O)O)CC1OCC(CC2OC2C(C)C(C)O)C(O)C1O,CC(=CC(=O)OCCCCCCCCC(=O)O)CC1OCC(CC2OC2C(C)C(C)O)C(O)C1O,11,1018,False,warn,-2.437792438762102,-2.437792438762102,4.605540229705316,3.8621005921663727
CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,2,1019,True,warn,104.2078479824638,104.2078479824638,2.8622235378652316,4.358474688163289
CCCNC1CCc2nc(N)sc2C1,CCCNC1CCc2nc(N)sc2C1,1,1020,True,warn,22.006930764569866,22.006930764569866,3.0731471181499597,3.2010396138493733
CC1(C)SC2C(NC(=O)C(N)c3ccccc3)C(=O)N2C1C(=O)O,CC1(C)SC2C(NC(=O)C(N)c3ccccc3)C(=O)N2C1C(=O)O,10,1021,False,warn,21.13103123052312,21.131031230523117,3.527006419461192,3.3224891286524727
COc1ccc2cc1Oc1cc3c(cc1OC)CC[N+](C)(C)C3Cc1ccc(cc1)Oc1c(OC)c(OC)cc3c1C(C2)[N+](C)(C)CC3,COc1ccc2cc1Oc1cc3c(cc1OC)CC[N+](C)(C)C3Cc1ccc(cc1)Oc1c(OC)c(OC)cc3c1C(C2)[N+](C)(C)CC3,13,1022,False,warn,-79.6806490520788,-79.6806490520788,6.189772916836788,4.16608569736041
CC1(C)SC2C(NC(=O)COc3ccccc3)C(=O)N2C1C(=O)O,CC1(C)SC2C(NC(=O)COc3ccccc3)C(=O)N2C1C(=O)O,10,1023,False,warn,47.60243249276616,47.602432492766155,3.205930554220343,3.312754815321954
C=CCC1(C(C)CCC)C(=O)NC(=O)NC1=O,C=CCC1(C(C)CCC)C(=O)NC(=O)NC1=O,12,1024,False,warn,-6.074214843892371,-6.074214843892371,3.4957419604522224,2.519840506395602
CCCCN1CC(O)C(O)C(O)C1CO,CCCCN1CC(O)C(O)C(O)C1CO,12,1025,False,warn,-8.665029801881435,-8.665029801881435,3.6232642786537888,2.899430610283596
CC(=O)SC1CC2=CC(=O)CCC2(C)C2CCC3(C)C(CCC34CCC(=O)O4)C12,CC(=O)SC1CC2=CC(=O)CCC2(C)C2CCC3(C)C(CCC34CCC(=O)O4)C12,13,1026,False,warn,-47.2044423899801,-47.2044423899801,5.131984897506352,3.6008994870324877
COC(=O)C(c1ccccc1)C1CCCCN1,COC(=O)C(c1ccccc1)C1CCCCN1,3,1027,True,warn,18.15863689985528,18.158636899855278,2.8837478167899153,2.594935126791563
COc1ccccc1OCC(O)COC(N)=O,COc1ccccc1OCC(O)COC(N)=O,2,1028,True,warn,72.11939357331183,72.11939357331183,2.374849194494775,2.3204339827952323
CN1C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,CN1C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,5,1029,False,warn,45.7016346541712,45.701634654171194,3.9369268841904193,2.4746082590119425
Cc1ccc(C(=CCN2CCCC2)c2ccccn2)cc1,Cc1ccc(C(=CCN2CCCC2)c2ccccn2)cc1,2,1030,True,warn,52.16282733356992,52.162827333569915,2.1341662010773295,2.8826257987166564
CN(N=O)C(=O)NC1C(O)OC(CO)C(O)C1O,CN(N=O)C(=O)NC1C(O)OC(CO)C(O)C1O,13,1031,False,warn,9.603529514740972,9.603529514740972,4.23931355663768,2.9457909714883384
CCCCCC(C)(O)C=CC1C(O)CC(O)C1CC=CCCCC(=O)O,CCCCCC(C)(O)C=CC1C(O)CC(O)C1CC=CCCCC(=O)O,7,1032,False,warn,7.346338595060631,7.346338595060631,4.139680299854016,3.772510364888145
Cc1cc(O)c(C(=O)NC(C(=O)NC2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CSC23)c2ccc(O)cc2)cn1,Cc1cc(O)c(C(=O)NC(C(=O)NC2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CSC23)c2ccc(O)cc2)cn1,11,1033,False,warn,98.51112106982166,98.51112106982166,4.0677615399572495,4.7110975518748175
ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,11,1034,True,warn,-2.7050432015277424,-2.7050432015277424,3.615610897085907,1.4547322940685652
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1C(F)(F)F,O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1C(F)(F)F,13,1035,False,warn,18.636141405863818,18.636141405863818,3.6118403697410404,3.654041461442057
NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NC(Cc1ccccc1)NS2(=O)=O,NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NC(Cc1ccccc1)NS2(=O)=O,6,1036,False,warn,28.233317405845558,28.233317405845554,3.393643152883829,3.4855555658048396
CC(C)(ON=C(C(=O)NC1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CSC12)c1csc(N)n1)C(=O)O,CC(C)(ON=C(C(=O)NC1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CSC12)c1csc(N)n1)C(=O)O,10,1037,False,warn,45.087042111873735,45.087042111873735,4.320141758846922,4.208014104768891
COCc1c(C(C)C)nc(C(C)C)c(C=CC(O)CC(O)CC(=O)O)c1-c1ccc(F)cc1,COCc1c(C(C)C)nc(C(C)C)c(C=CC(O)CC(O)CC(=O)O)c1-c1ccc(F)cc1,10,1038,False,warn,44.31419136829152,44.314191368291524,3.5796153323997615,4.443096390823831
Nc1ccn(C2OC(CO)C(O)C2(F)F)c(=O)n1,Nc1ccn(C2OC(CO)C(O)C2(F)F)c(=O)n1,13,1039,False,warn,-9.317798754158522,-9.317798754158522,3.8632725293690937,3.4814784308738376
C=C1C(CO)C(O)CC1n1cnc2c(=O)nc(N)[nH]c21,C=C1C(CO)C(O)CC1n1cnc2c(=O)nc(N)[nH]c21,13,1040,False,warn,-25.30974687957533,-25.309746879575332,4.052892286880503,4.206271340953569
CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,13,1041,False,warn,-76.65838020792796,-76.65838020792796,4.635267019270959,3.8286979226956204
COc1cc(C2c3cc4c(cc3C(OC3OC5COC(c6cccs6)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O,COc1cc(C2c3cc4c(cc3C(OC3OC5COC(c6cccs6)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O,12,1042,False,warn,9.014948514141208,9.014948514141208,5.002373782095386,4.343896556271819
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,13,1043,False,warn,42.000402773335125,42.000402773335125,4.486086475821912,4.515172848443296
NC(C(=O)NC1C(=O)N2C(C(=O)O)=C(Cl)CCC12)c1ccccc1,NC(C(=O)NC1C(=O)N2C(C(=O)O)=C(Cl)CCC12)c1ccccc1,7,1045,False,warn,2.619765349773779,2.619765349773779,3.474407477297266,3.8851700501770963
CNCC(O)c1ccc(OC(=O)C(C)(C)C)c(OC(=O)C(C)(C)C)c1,CNCC(O)c1ccc(OC(=O)C(C)(C)C)c(OC(=O)C(C)(C)C)c1,3,1047,True,warn,54.79926882717068,54.79926882717068,2.9478674431906757,3.0707017462943447
O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,1,1048,True,no_warn,84.37231537667985,84.37231537667985,2.5153665190216383,4.190448906752406
NC(Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O,NC(Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O,9,1049,True,warn,36.29620278364597,36.29620278364597,3.3664558268324534,3.4288891131774317
NCC1OC(OC2C(CO)OC(OC3C(O)C(N)CC(N)C3OC3OC(CN)C(O)C(O)C3N)C2O)C(N)C(O)C1O,NCC1OC(OC2C(CO)OC(OC3C(O)C(N)CC(N)C3OC3OC(CN)C(O)C(O)C3N)C2O)C(N)C(O)C1O,12,1050,False,warn,-35.536990189846776,-35.536990189846776,5.5444272426972745,3.6736198600141967
CN(C)C1C(O)=C(C(=O)NCO)C(=O)C2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4C(C)(O)C3CC12,CN(C)C1C(O)=C(C(=O)NCO)C(=O)C2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4C(C)(O)C3CC12,8,1051,False,warn,-61.911635364595824,-61.911635364595824,4.708890543253637,3.712309024963393
CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)Cc3cccs3)C2SC1,CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)Cc3cccs3)C2SC1,13,1052,False,warn,60.502041263948776,60.502041263948776,3.349922380613963,3.147945071966916
COc1cc(C)c(C=CC(C)=CC=CC(C)=CC(=O)O)c(C)c1C,COc1cc(C)c(C=CC(C)=CC=CC(C)=CC(=O)O)c(C)c1C,13,1053,False,warn,-8.032090177512785,-8.032090177512785,2.9080546789900197,3.3573403696455366
C=Cc1c(C)c2cc3nc(cc4[nH]c(cc5nc(cc1[nH]2)C(C)=C5CCC(=O)O)c(CCC(=O)OC)c4C)C1(C)C3=CC=C(C(=O)OC)C1C(=O)OC,C=Cc1c(C)c2cc3nc(cc4[nH]c(cc5nc(cc1[nH]2)C(C)=C5CCC(=O)O)c(CCC(=O)OC)c4C)C1(C)C3=CC=C(C(=O)OC)C1C(=O)OC,6,1054,False,warn,-54.339336274396,-54.339336274396,6.457088490729007,4.186749574729774
C[N+]1(C)C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12,C[N+]1(C)C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12,6,1055,False,warn,33.67079111755373,33.67079111755373,4.819758981223382,2.8994084154384803
CCCCC(CC)CCC(CC(C)C)OS(=O)(=O)O,CCCCC(CC)CCC(CC(C)C)OS(=O)(=O)O,12,1056,False,warn,22.67754089037423,22.67754089037423,3.380101757751743,3.342532067070428
O=C(c1ccccc1)c1ccc2n1CCC2C(=O)O,O=C(c1ccccc1)c1ccc2n1CCC2C(=O)O,11,1057,False,warn,56.88813715470238,56.88813715470238,2.6937597067515693,2.995842097945487
C=C(C)C1C2OC(=O)C1C1(O)CC3OC34C(=O)OC2C14C.CC(C)(O)C1C2OC(=O)C1C1(O)CC3OC34C(=O)OC2C14C,C=C(C)C1C2OC(=O)C1C1(O)CC3OC34C(=O)OC2C14C.CC(C)(O)C1C2OC(=O)C1C1(O)CC3OC34C(=O)OC2C14C,13,1058,False,warn,-68.65424374804122,-68.65424374804122,1.7115109149568282,3.01335716674882
C=CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12,C=CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12,13,1059,False,warn,16.295658939823955,16.295658939823955,4.515548580286903,2.6326083344050986
CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CCC(C)=CC21,CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CCC(C)=CC21,13,1060,False,warn,11.669301128963538,11.669301128963538,3.4387958852779814,3.929320278793403
CC(C)(O)c1ccccc1CCC(SCC1(CC(=O)O)CC1)c1cccc(C=Cc2ccc3ccc(Cl)cc3n2)c1,CC(C)(O)c1ccccc1CCC(SCC1(CC(=O)O)CC1)c1cccc(C=Cc2ccc3ccc(Cl)cc3n2)c1,10,1061,False,warn,148.53019626134153,148.53019626134153,3.525747958310263,4.492248795135538
CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,2,1062,True,warn,71.28567417526983,71.28567417526983,2.4483500013071087,3.527376102596423
CC(CNC1CCCCC1)OC(=O)c1ccccc1,CC(CNC1CCCCC1)OC(=O)c1ccccc1,3,1063,True,warn,58.55104204951912,58.55104204951912,2.315648238220101,2.448095291525477
C=CCC1(C(C)C#CCC)C(=O)NC(=O)N(C)C1=O,C=CCC1(C(C)C#CCC)C(=O)NC(=O)N(C)C1=O,7,1064,False,warn,-16.96255447593097,-16.96255447593097,4.212247296213281,3.3223060782331917
CNCCC(Oc1cccc2ccccc12)c1cccs1,CNCCC(Oc1cccc2ccccc12)c1cccs1,2,1065,True,warn,68.98773934476377,68.98773934476377,2.6165608352721232,3.8018563576119426
CC(N)C12CC3CC(CC(C3)C1)C2,CC(N)C12CC3CC(CC(C3)C1)C2,1,1066,True,warn,-1.722645165976825,-1.722645165976825,4.309097962067038,2.2710542276004926
NCCC(O)C(=O)NC1CC(N)C(OC2OC(CN)C(O)C(O)C2O)C(O)C1OC1OC(CO)C(O)C(N)C1O,NCCC(O)C(=O)NC1CC(N)C(OC2OC(CN)C(O)C(O)C2O)C(O)C1OC1OC(CO)C(O)C(N)C1O,13,1067,False,warn,-39.676534356729576,-39.676534356729576,5.287767555904537,4.729789733783471
Nc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O,Nc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O,0,1068,False,warn,-8.792027045369062,-8.792027045369062,2.9691134077675336,3.5503387120668894
Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,8,1069,False,warn,51.18978086152124,51.18978086152124,3.6656237643204976,3.912164080015434
CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)C1CCC(=O)CC21,CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)C1CCC(=O)CC21,13,1070,False,warn,22.601918695091584,22.601918695091584,3.580985121179591,3.3777454401309113
CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1,CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1,2,1071,True,warn,69.76615629942539,69.76615629942539,2.45313580460358,3.3511668404673576
OCCN1CC(O)C(O)C(O)C1CO,OCCN1CC(O)C(O)C(O)C1CO,12,1072,False,warn,-14.34169121941452,-14.341691219414521,3.830646537641803,2.7647791471467933
CCC(=O)OC(OP(=O)(CCCCc1ccccc1)CC(=O)N1CC(C2CCCCC2)CC1C(=O)O)C(C)C,CCC(=O)OC(OP(=O)(CCCCc1ccccc1)CC(=O)N1CC(C2CCCCC2)CC1C(=O)O)C(C)C,13,1073,False,warn,66.97549284537315,66.97549284537315,4.100363760837594,3.7876914412651015
